date,open,high,low,close
2019-01-07,21695.8,21749.6,21604.6,21732.2
2019-01-08,21731.4,21817.6,21689.2,21761.8
2019-01-09,21758.8,21800.6,21597.6,21631.6
2019-01-10,21631.6,21702.6,21554.2,21687.8
2019-01-11,21688.0,21718.8,21630.0,21711.6
2019-01-14,21701.4,21702.4,21597.6,21632.2
2019-01-15,21632.6,21753.0,21628.0,21730.6
2019-01-16,21730.6,21839.2,21674.6,21824.2
2019-01-17,21824.0,21879.6,21737.6,21839.8
2019-01-18,21839.6,21977.6,21811.8,21949.6
2019-01-21,21948.2,21952.4,21895.2,21928.4
2019-01-22,21927.8,21938.6,21829.4,21867.8
2019-01-23,21867.8,21999.6,21865.0,21912.6
2019-01-24,21913.4,21960.0,21884.6,21915.8
2019-01-25,21915.8,21990.2,21898.4,21903.4
2019-01-28,21907.4,21912.6,21833.0,21864.2
2019-01-29,21860.8,21908.4,21826.4,21873.2
2019-01-30,21873.4,21949.0,21762.4,21812.6
2019-01-31,21812.0,21812.0,21699.8,21767.4
2019-02-01,21767.2,21916.2,21745.2,21901.2
2019-02-04,21898.6,22032.4,21886.8,21982.8
2019-02-05,21982.8,22008.4,21956.2,21990.6
2019-02-06,21989.8,22010.8,21912.6,21987.4
2019-02-07,21986.8,22017.4,21921.2,21955.0
2019-02-08,21954.8,21979.6,21929.8,21956.2
2019-02-11,21962.0,22093.8,21955.2,22078.0
2019-02-12,22078.0,22130.4,22069.6,22093.4
2019-02-13,22093.6,22211.0,22087.0,22207.2
2019-02-14,22207.0,22225.2,22082.6,22098.0
2019-02-15,22098.0,22128.4,22051.6,22081.6
2019-02-18,22100.8,22131.6,22091.8,22123.2
2019-02-19,22123.2,22164.6,22091.2,22117.2
2019-02-20,22117.4,22190.0,22113.0,22160.8
2019-02-21,22162.4,22171.2,22115.0,22134.4
2019-02-22,22135.8,22181.4,22112.0,22134.2
2019-02-25,22152.6,22247.0,22115.8,22212.2
2019-02-26,22212.4,22215.4,22085.2,22113.8
2019-02-27,22113.8,22215.0,22071.2,22190.0
2019-02-28,22190.0,22298.6,22132.8,22276.0
2019-03-01,22276.8,22415.4,22266.4,22395.6
2019-03-04,22365.6,22402.8,22328.2,22350.8
2019-03-05,22351.2,22427.2,22344.8,22378.6
2019-03-06,22379.0,22383.8,22323.8,22342.4
2019-03-07,22340.6,22371.4,22296.8,22322.2
2019-03-08,22322.0,22330.2,22159.8,22223.8
2019-03-11,22217.8,22268.8,22176.0,22265.0
2019-03-12,22264.8,22293.2,22222.4,22263.2
2019-03-13,22263.2,22292.8,22201.6,22249.8
2019-03-14,22249.8,22366.8,22229.4,22339.8
2019-03-15,22339.6,22380.4,22277.0,22295.2
2019-03-18,22298.2,22326.0,22260.0,22280.2
2019-03-19,22280.0,22295.2,22231.8,22273.6
2019-03-20,22273.2,22338.2,22107.2,22145.4
2019-03-21,22145.4,22192.0,22060.0,22158.2
2019-03-22,22157.4,22179.4,21948.4,21990.8
2019-03-25,22002.6,22048.0,21944.8,22008.6
2019-03-26,22008.6,22138.2,22000.4,22105.8
2019-03-27,22105.8,22142.0,22047.2,22098.4
2019-03-28,22098.2,22166.4,22004.2,22131.4
2019-03-29,22131.6,22189.6,22108.0,22170.4
2019-04-01,22189.4,22288.8,22163.2,22282.0
2019-04-02,22282.4,22291.2,22250.2,22266.8
2019-04-03,22266.4,22315.0,22241.8,22292.8
2019-04-04,22291.2,22335.6,22267.2,22323.2
2019-04-05,22323.4,22364.0,22312.8,22335.6
2019-04-08,22340.8,22346.2,22257.2,22298.8
2019-04-09,22299.0,22315.4,22196.6,22227.6
2019-04-10,22229.0,22255.8,22169.0,22184.4
2019-04-11,22183.8,22339.0,22183.8,22325.8
2019-04-12,22325.6,22419.2,22317.4,22402.2
2019-04-15,22397.4,22419.0,22378.2,22395.6
2019-04-16,22400.6,22409.2,22369.6,22403.2
2019-04-17,22403.0,22433.2,22384.6,22406.6
2019-04-18,22408.4,22412.6,22354.8,22395.8
2019-04-22,22383.8,22398.2,22377.8,22385.2
2019-04-23,22385.2,22407.0,22331.0,22374.8
2019-04-24,22375.0,22480.0,22336.4,22414.0
2019-04-25,22413.8,22448.0,22277.6,22317.2
2019-04-26,22317.2,22406.4,22286.4,22321.6
2019-04-29,22317.0,22379.6,22314.0,22330.8
2019-04-30,22331.2,22338.2,22247.4,22289.4
2019-05-01,22289.4,22322.8,22210.2,22283.0
2019-05-02,22282.4,22332.6,22270.4,22303.6
2019-05-03,22303.6,22337.4,22214.4,22218.8
2019-05-06,22121.8,22192.0,22056.4,22137.6
2019-05-07,22137.6,22170.6,22034.2,22053.4
2019-05-08,22053.4,22057.8,21981.0,22017.6
2019-05-09,22014.4,22016.6,21895.6,21945.4
2019-05-10,21946.2,22009.6,21899.8,21986.0
2019-05-13,21958.0,21966.4,21805.0,21843.6
2019-05-14,21843.6,21954.6,21829.2,21930.0
2019-05-15,21930.2,21940.8,21830.8,21918.0
2019-05-16,21918.0,21992.6,21868.0,21972.2
2019-05-17,21972.2,22035.6,21899.6,22004.2
2019-05-20,22016.6,22063.4,21962.0,22017.0
2019-05-21,22014.8,22134.6,22004.6,22103.4
2019-05-22,22103.0,22125.4,22048.6,22066.2
2019-05-23,22066.4,22073.2,21892.6,21923.0
2019-05-24,21924.0,21949.0,21855.4,21859.6
2019-05-27,21864.4,21916.2,21856.6,21899.4
2019-05-28,21895.2,21926.0,21842.4,21872.8
2019-05-29,21873.2,21939.8,21830.6,21910.2
2019-05-30,21910.2,21984.6,21895.0,21919.8
2019-05-31,21919.8,21924.6,21670.6,21673.6
2019-06-03,21663.6,21689.4,21577.6,21611.4
2019-06-04,21611.4,21671.6,21569.4,21630.8
2019-06-05,21630.8,21696.8,21564.2,21656.6
2019-06-06,21657.4,21712.6,21606.8,21673.4
2019-06-07,21673.4,21722.2,21577.2,21632.8
2019-06-10,21694.6,21743.2,21666.8,21687.4
2019-06-11,21687.4,21760.0,21670.2,21712.8
2019-06-12,21712.6,21712.6,21644.0,21697.4
2019-06-13,21697.6,21707.8,21633.2,21674.4
2019-06-14,21676.4,21717.0,21632.6,21709.4
2019-06-17,21701.4,21744.4,21701.4,21713.0
2019-06-18,21713.6,21735.4,21612.8,21693.6
2019-06-19,21694.4,21723.2,21581.2,21616.8
2019-06-20,21615.8,21628.2,21442.6,21460.8
2019-06-21,21461.0,21547.0,21410.0,21475.4
2019-06-24,21459.0,21507.6,21449.8,21461.6
2019-06-25,21462.2,21482.0,21356.2,21428.6
2019-06-26,21428.6,21570.0,21420.8,21550.6
2019-06-27,21550.2,21632.2,21531.8,21562.6
2019-06-28,21562.8,21581.6,21512.8,21561.0
2019-07-01,21644.0,21706.6,21620.8,21685.8
2019-07-02,21686.2,21694.8,21553.8,21580.8
2019-07-03,21581.4,21581.4,21507.2,21560.8
2019-07-04,21563.4,21568.2,21541.8,21563.2
2019-07-05,21563.0,21727.4,21556.4,21697.6
2019-07-08,21688.6,21760.8,21656.2,21739.4
2019-07-09,21741.4,21792.8,21740.0,21769.8
2019-07-10,21771.0,21798.2,21669.6,21682.8
2019-07-11,21682.2,21706.6,21572.4,21696.4
2019-07-12,21696.4,21722.0,21561.2,21570.8
2019-07-15,21578.6,21621.4,21560.0,21577.2
2019-07-16,21577.8,21675.2,21564.6,21647.0
2019-07-17,21647.2,21665.6,21574.0,21583.4
2019-07-18,21583.6,21602.8,21442.6,21455.4
2019-07-19,21455.2,21594.4,21444.0,21544.8
2019-07-22,21548.2,21613.8,21540.4,21578.8
2019-07-23,21579.0,21657.0,21565.6,21645.8
2019-07-24,21646.4,21655.6,21589.6,21629.8
2019-07-25,21633.2,21751.2,21609.0,21726.6
2019-07-26,21727.2,21765.8,21712.4,21741.2
2019-07-29,21735.4,21779.8,21684.8,21765.4
2019-07-30,21765.6,21789.6,21691.0,21717.4
2019-07-31,21718.0,21799.6,21698.2,21754.4
2019-08-01,21754.6,21863.4,21444.8,21466.2
2019-08-02,21466.2,21514.0,21302.2,21318.8
2019-08-05,21314.0,21336.2,21124.0,21130.0
2019-08-06,21132.2,21417.0,21104.8,21288.0
2019-08-07,21289.2,21292.4,21099.8,21244.2
2019-08-08,21243.8,21259.6,21145.6,21172.6
2019-08-09,21172.6,21213.6,21054.2,21116.8
2019-08-12,21125.0,21138.8,21010.2,21044.2
2019-08-13,21043.8,21393.8,21013.6,21347.0
2019-08-14,21347.0,21347.0,21133.8,21153.0
2019-08-15,21153.0,21355.4,21141.2,21222.8
2019-08-16,21222.8,21298.8,21205.6,21263.0
2019-08-19,21266.6,21339.4,21249.6,21320.0
2019-08-20,21320.0,21338.4,21235.0,21249.6
2019-08-21,21249.6,21329.4,21247.6,21317.2
2019-08-22,21317.6,21330.8,21250.8,21284.2
2019-08-23,21284.2,21347.0,21051.8,21072.4
2019-08-26,20963.4,21278.2,20893.0,21226.0
2019-08-27,21225.8,21229.6,21118.4,21151.2
2019-08-28,21151.6,21245.6,21131.0,21197.8
2019-08-29,21198.0,21336.4,21166.2,21302.4
2019-08-30,21302.4,21309.0,21222.2,21245.2
2019-09-02,21187.2,21280.0,21187.2,21239.0
2019-09-03,21239.4,21277.0,21148.0,21187.0
2019-09-04,21187.0,21287.2,21166.4,21273.4
2019-09-05,21273.4,21444.8,21265.6,21391.0
2019-09-06,21385.0,21420.4,21324.6,21385.8
2019-09-09,21369.2,21454.4,21354.2,21449.6
2019-09-10,21449.8,21516.6,21437.0,21504.0
2019-09-11,21504.0,21571.6,21500.2,21563.2
2019-09-12,21564.0,21637.6,21504.8,21617.8
2019-09-13,21617.2,21652.0,21586.0,21623.2
2019-09-16,21540.8,21633.6,21500.0,21622.4
2019-09-17,21622.2,21673.6,21605.2,21623.0
2019-09-18,21623.4,21695.6,21617.4,21681.8
2019-09-19,21682.0,21694.0,21557.8,21608.2
2019-09-20,21607.0,21616.4,21509.2,21512.2
2019-09-23,21544.8,21554.0,21462.4,21505.4
2019-09-24,21505.8,21558.2,21392.6,21422.4
2019-09-25,21422.4,21576.8,21400.6,21546.4
2019-09-26,21546.4,21591.6,21486.0,21567.6
2019-09-27,21567.6,21636.2,21531.8,21592.0
2019-09-30,21597.4,21635.8,21549.2,21615.8
2019-10-01,21615.8,21692.8,21525.8,21552.4
2019-10-02,21552.6,21578.6,21411.6,21433.0
2019-10-03,21432.0,21459.8,21300.6,21374.8
2019-10-04,21375.6,21425.2,21317.0,21369.4
2019-10-07,21335.2,21491.4,21335.2,21447.2
2019-10-08,21446.8,21488.2,21363.0,21414.4
2019-10-09,21414.6,21525.2,21387.0,21493.2
2019-10-10,21492.6,21603.2,21407.6,21574.4
2019-10-11,21574.4,21723.4,21570.2,21677.2
2019-10-14,21678.0,21706.0,21608.0,21675.8
2019-10-15,21673.8,21779.8,21631.8,21768.4
2019-10-16,21768.2,21772.8,21715.2,21746.4
2019-10-17,21745.8,21788.0,21696.6,21724.8
2019-10-18,21723.6,21744.4,21677.8,21684.0
2019-10-21,21684.6,21732.4,21659.6,21716.6
2019-10-22,21716.2,21744.6,21689.0,21696.4
2019-10-23,21695.2,21740.8,21650.4,21729.2
2019-10-24,21729.0,21750.6,21699.6,21727.6
2019-10-25,21727.6,21754.8,21702.2,21732.2
2019-10-28,21741.0,21807.8,21732.2,21793.8
2019-10-29,21793.8,21813.8,21751.0,21774.4
2019-10-30,21774.6,21857.4,21744.4,21761.2
2019-10-31,21761.6,21772.6,21585.6,21606.6
2019-11-01,21606.0,21665.0,21578.2,21638.2
2019-11-04,21647.6,21730.2,21641.6,21719.6
2019-11-05,21719.4,21848.6,21717.4,21832.4
2019-11-06,21835.2,21835.6,21764.0,21793.4
2019-11-07,21793.4,21897.4,21730.2,21862.6
2019-11-08,21862.6,21895.2,21816.2,21842.4
2019-11-11,21847.0,21851.0,21779.4,21812.6
2019-11-12,21812.8,21858.4,21785.4,21794.6
2019-11-13,21794.6,21830.0,21731.2,21754.8
2019-11-14,21755.0,21772.6,21649.2,21680.2
2019-11-15,21679.6,21767.2,21677.8,21758.0
2019-11-18,21752.8,21814.4,21702.6,21732.4
2019-11-19,21732.8,21767.6,21690.8,21709.8
2019-11-20,21710.4,21747.8,21669.8,21688.8
2019-11-21,21688.8,21738.8,21655.8,21724.2
2019-11-22,21724.2,21746.4,21695.6,21727.2
2019-11-25,21741.0,21795.8,21737.0,21787.4
2019-11-26,21788.2,21841.6,21775.0,21811.6
2019-11-27,21812.0,21921.8,21809.0,21906.2
2019-11-28,21907.0,21909.4,21866.6,21903.6
2019-11-29,21904.0,21933.7,21879.7,21890.9
2019-12-02,21904.6,21945.6,21785.6,21811.4
2019-12-03,21811.6,21841.4,21697.6,21727.4
2019-12-04,21728.0,21792.6,21686.4,21771.6
2019-12-05,21772.0,21799.4,21731.6,21750.6
2019-12-06,21750.4,21783.6,21709.6,21712.0
2019-12-09,21718.8,21735.4,21686.2,21715.4
2019-12-10,21715.4,21760.8,21703.4,21760.0
2019-12-11,21760.0,21770.0,21693.6,21709.6
2019-12-12,21709.2,21913.8,21691.6,21897.6
2019-12-13,21893.4,21940.4,21841.2,21866.6
2019-12-16,21872.0,21935.2,21869.6,21923.0
2019-12-17,21922.0,21926.8,21888.8,21902.8
2019-12-18,21902.6,21925.0,21880.2,21915.0
2019-12-19,21914.8,21936.4,21836.6,21876.8
2019-12-20,21876.4,21905.2,21851.4,21899.0
2019-12-23,21892.0,21907.8,21868.2,21880.2
2019-12-24,21880.6,21888.2,21866.0,21875.6
2019-12-26,21878.0,21937.0,21873.0,21915.2
2019-12-27,21915.4,21918.4,21878.2,21886.8
2019-12-30,21887.6,21892.6,21754.0,21775.6
2019-12-31,21774.6,21775.8,21694.3,21720.7
2020-01-02,21737.2,21773.0,21642.8,21709.8
2020-01-03,21709.4,21726.2,21570.2,21620.2
2020-01-06,21561.2,21701.0,21554.8,21675.6
2020-01-07,21675.6,21725.6,21652.6,21691.6
2020-01-08,21691.8,21848.8,21530.2,21815.6
2020-01-09,21815.6,21916.4,21802.6,21896.0
2020-01-10,21895.6,21937.6,21887.4,21900.0
2020-01-13,21907.6,21989.4,21906.8,21986.8
2020-01-14,21987.0,22040.0,21972.4,21997.6
2020-01-15,21997.4,22000.2,21958.0,21977.4
2020-01-16,21977.4,22037.2,21971.2,22035.6
2020-01-17,22035.6,22058.2,22010.2,22029.8
2020-01-20,22027.2,22043.6,22023.3,22035.2
2020-01-21,22035.0,22044.4,21952.8,21971.2
2020-01-22,21971.4,22017.8,21961.6,21966.4
2020-01-23,21966.3,21968.1,21853.8,21905.8
2020-01-24,21906.0,21930.0,21834.6,21856.4
2020-01-27,21782.6,21827.0,21746.8,21783.6
2020-01-28,21783.6,21853.2,21752.4,21848.2
2020-01-29,21848.2,21850.8,21796.0,21802.8
2020-01-30,21802.0,21812.8,21716.9,21786.8
2020-01-31,21787.1,21826.8,21662.7,21671.5
2020-02-03,21667.8,21759.8,21665.6,21733.2
2020-02-04,21733.4,21909.0,21710.2,21894.0
2020-02-05,21891.8,21969.4,21861.4,21959.8
2020-02-06,21960.6,22005.0,21955.8,21997.6
2020-02-07,21997.4,22003.4,21906.8,21951.8
2020-02-10,21944.0,21975.8,21912.6,21951.8
2020-02-11,21952.6,21992.2,21945.6,21957.8
2020-02-12,21957.6,22026.6,21957.6,22016.6
2020-02-13,22016.6,22017.4,21924.2,21963.8
2020-02-14,21964.0,21980.4,21940.0,21956.4
2020-02-17,21956.6,21992.2,21944.0,21972.4
2020-02-18,21972.6,21989.4,21932.4,21973.4
2020-02-19,21973.2,22318.5,21972.0,22249.4
2020-02-20,22249.4,22444.2,22222.6,22410.0
2020-02-21,22410.4,22437.1,22298.0,22320.2
2020-02-24,22289.0,22336.6,22067.0,22135.8
2020-02-25,22135.2,22208.2,21978.8,22041.6
2020-02-26,22041.8,22140.0,22026.2,22084.8
2020-02-27,22085.2,22091.4,21867.0,21908.2
2020-02-28,21908.3,21936.3,21502.2,21582.6
2020-03-02,21480.6,21715.4,21480.6,21656.8
2020-03-03,21656.4,21706.6,21388.8,21431.0
2020-03-04,21431.0,21536.6,21370.2,21508.8
2020-03-05,21509.4,21547.2,21195.8,21237.8
2020-03-06,21232.4,21268.6,20999.0,21095.0
2020-03-09,20743.4,20852.6,20240.0,20487.8
2020-03-10,20488.6,21184.4,20480.4,21019.9
2020-03-11,21020.1,21063.8,20823.4,20946.4
2020-03-12,20946.4,21217.2,20619.2,20958.4
2020-03-13,20959.2,21700.5,20902.0,21521.8
2020-03-16,21282.4,21511.4,21030.3,21254.2
2020-03-17,21256.0,21572.3,21216.5,21451.2
2020-03-18,21450.4,21730.6,21351.4,21602.2
2020-03-19,21602.6,22190.8,21598.6,22172.2
2020-03-20,22172.2,22301.0,21867.2,22153.2
2020-03-23,22215.4,22318.2,21934.2,22197.0
2020-03-24,22197.4,22342.0,22019.0,22240.4
2020-03-25,22240.8,22334.8,22151.0,22203.0
2020-03-26,22203.4,22207.6,21842.0,21866.6
2020-03-27,21868.0,21878.6,21552.2,21593.6
2020-03-30,21550.1,21658.4,21425.0,21569.2
2020-03-31,21569.2,21745.8,21492.5,21505.2
2020-04-01,21506.4,21588.4,21385.0,21426.8
2020-04-02,21421.4,21618.0,21404.4,21571.8
2020-04-03,21574.6,21734.8,21563.2,21683.8
2020-04-06,21691.2,21875.4,21681.2,21843.8
2020-04-07,21842.8,21855.8,21735.4,21754.2
2020-04-08,21754.2,21819.4,21701.5,21769.8
2020-04-09,21767.6,21812.2,21642.2,21698.6
2020-04-13,21691.0,21705.4,21500.4,21545.6
2020-04-14,21546.0,21551.8,21396.4,21427.6
2020-04-15,21427.6,21570.6,21386.4,21481.0
2020-04-16,21479.0,21616.4,21434.2,21607.8
2020-04-17,21607.6,21616.0,21461.0,21516.4
2020-04-20,21514.6,21589.9,21499.8,21528.4
2020-04-21,21528.0,21578.8,21458.6,21548.0
2020-04-22,21553.4,21587.4,21503.2,21549.0
2020-04-23,21549.0,21608.0,21469.6,21521.2
2020-04-24,21513.0,21551.2,21476.4,21481.0
2020-04-27,21509.4,21524.4,21398.8,21451.9
2020-04-28,21451.9,21467.9,21312.6,21371.6
2020-04-29,21374.8,21378.8,21272.6,21326.8
2020-04-30,21327.2,21500.0,21281.6,21432.5
2020-05-01,21432.5,21481.1,21321.6,21370.2
2020-05-04,21367.2,21414.0,21327.2,21352.4
2020-05-05,21352.6,21379.0,21283.8,21312.2
2020-05-06,21309.2,21312.6,21199.0,21217.2
2020-05-07,21217.2,21331.4,21198.4,21260.6
2020-05-08,21260.6,21346.2,21244.8,21346.2
2020-05-11,21335.6,21553.8,21331.0,21530.6
2020-05-12,21530.4,21538.8,21424.6,21439.0
2020-05-13,21439.2,21455.8,21348.8,21412.6
2020-05-14,21413.0,21473.0,21355.6,21445.4
2020-05-15,21445.8,21486.6,21372.8,21444.0
2020-05-18,21425.6,21500.7,21414.0,21462.0
2020-05-19,21462.3,21617.0,21459.1,21548.4
2020-05-20,21549.3,21596.9,21467.4,21512.0
2020-05-21,21511.4,21569.6,21504.8,21532.6
2020-05-22,21532.4,21552.4,21465.6,21520.0
2020-05-25,21518.0,21556.4,21518.0,21547.2
2020-05-26,21546.2,21584.8,21480.3,21508.6
2020-05-27,21509.0,21589.4,21473.5,21544.4
2020-05-28,21543.2,21579.4,21515.2,21526.0
2020-05-29,21526.0,21577.8,21417.2,21567.6
2020-06-01,21542.4,21570.6,21476.0,21531.2
2020-06-02,21531.6,21754.4,21503.0,21728.8
2020-06-03,21728.6,21796.0,21685.2,21781.8
2020-06-04,21781.8,21839.4,21724.8,21823.2
2020-06-05,21823.2,21969.8,21809.8,21932.4
2020-06-08,21926.6,21938.8,21648.0,21684.8
2020-06-09,21684.8,21709.0,21524.4,21544.8
2020-06-10,21544.6,21574.8,21400.6,21423.2
2020-06-11,21423.0,21446.6,21316.2,21363.8
2020-06-12,21363.5,21509.6,21317.1,21474.8
2020-06-15,21481.8,21514.2,21400.2,21468.4
2020-06-16,21475.2,21526.8,21442.8,21463.6
2020-06-17,21463.6,21488.4,21391.8,21402.2
2020-06-18,21402.2,21425.4,21334.2,21392.4
2020-06-19,21390.0,21411.8,21354.0,21360.8
2020-06-22,21359.6,21402.0,21355.0,21383.4
2020-06-23,21384.0,21444.0,21216.0,21298.0
2020-06-24,21298.2,21414.2,21277.2,21406.8
2020-06-25,21405.6,21489.6,21402.0,21436.8
2020-06-26,21438.0,21470.8,21360.4,21438.6
2020-06-29,21427.2,21576.4,21409.4,21515.2
2020-06-30,21515.0,21596.8,21504.6,21592.6
2020-07-01,21591.8,21632.6,21472.8,21491.8
2020-07-02,21492.2,21544.2,21467.2,21505.4
2020-07-03,21503.4,21513.6,21487.4,21496.9
2020-07-06,21503.6,21554.8,21451.6,21474.8
2020-07-07,21474.8,21558.0,21449.6,21511.0
2020-07-08,21509.4,21542.2,21440.8,21453.0
2020-07-09,21455.0,21479.6,21420.2,21444.4
2020-07-10,21444.2,21453.0,21331.6,21388.4
2020-07-13,21385.0,21463.8,21357.6,21453.4
2020-07-14,21453.6,21485.2,21424.0,21449.6
2020-07-15,21454.6,21461.8,21333.4,21390.2
2020-07-16,21389.2,21480.0,21366.8,21452.6
2020-07-17,21452.6,21472.6,21388.6,21388.8
2020-07-20,21417.6,21503.0,21403.2,21450.6
2020-07-21,21450.4,21473.4,21337.6,21358.8
2020-07-22,21358.4,21457.8,21343.0,21429.0
2020-07-23,21428.4,21446.0,21342.3,21369.5
2020-07-24,21369.7,21377.3,21136.7,21194.1
2020-07-27,21209.2,21211.6,21023.6,21079.0
2020-07-28,21078.2,21136.4,20991.6,21014.2
2020-07-29,21014.2,21048.8,20955.0,20987.8
2020-07-30,20987.8,21058.0,20936.4,20958.0
2020-07-31,20956.2,21210.8,20838.0,21166.6
2020-08-03,21165.8,21293.8,21116.4,21201.2
2020-08-04,21193.4,21239.0,21128.0,21144.4
2020-08-05,21145.4,21174.5,21064.3,21120.5
2020-08-06,21120.3,21139.8,21060.4,21102.8
2020-08-07,21102.8,21211.2,21097.0,21190.8
2020-08-10,21185.6,21239.6,21142.0,21187.8
2020-08-11,21187.6,21336.9,21185.2,21304.7
2020-08-12,21304.9,21403.1,21288.3,21374.6
2020-08-13,21374.9,21409.8,21313.8,21387.6
2020-08-14,21387.6,21407.6,21287.6,21318.4
2020-08-17,21323.6,21331.0,21189.0,21208.0
2020-08-18,21206.0,21210.4,21057.6,21084.0
2020-08-19,21084.0,21230.4,21020.8,21211.4
2020-08-20,21212.4,21243.4,21149.2,21160.6
2020-08-21,21160.6,21214.0,21089.4,21164.6
2020-08-24,21152.6,21200.5,21138.0,21196.2
2020-08-25,21196.2,21315.6,21175.6,21279.6
2020-08-26,21279.8,21311.4,21191.4,21202.4
2020-08-27,21201.2,21340.2,21122.2,21309.0
2020-08-28,21310.2,21389.0,21040.6,21075.2
2020-08-31,21087.4,21219.2,21059.6,21177.8
2020-09-01,21179.2,21230.8,21119.4,21189.4
2020-09-02,21189.4,21260.3,21171.0,21234.7
2020-09-03,21234.7,21310.0,21200.6,21231.4
2020-09-04,21231.5,21300.0,21211.5,21245.8
2020-09-07,21250.8,21277.0,21227.0,21256.4
2020-09-08,21258.2,21276.4,21172.4,21190.4
2020-09-09,21190.2,21254.8,21159.8,21239.4
2020-09-10,21238.4,21259.4,21197.0,21230.0
2020-09-11,21228.4,21251.4,21211.9,21216.9
2020-09-14,21222.0,21233.2,21110.2,21142.8
2020-09-15,21142.8,21163.0,21060.6,21086.2
2020-09-16,21085.2,21087.4,20961.5,20990.4
2020-09-17,20990.2,21034.2,20905.8,20954.0
2020-09-18,20954.0,20974.2,20854.8,20918.6
2020-09-21,20907.0,20967.8,20800.6,20935.4
2020-09-22,20934.2,21014.8,20881.6,20987.2
2020-09-23,20986.2,21097.6,20985.8,21069.2
2020-09-24,21069.2,21105.6,21041.4,21083.0
2020-09-25,21082.0,21140.0,21048.6,21122.2
2020-09-28,21131.4,21132.9,21053.0,21103.7
2020-09-29,21103.7,21146.8,21068.7,21131.2
2020-09-30,21128.9,21160.9,21081.4,21087.8
2020-10-01,21087.8,21145.6,21081.2,21111.0
2020-10-02,21111.0,21133.4,20989.0,21077.1
2020-10-05,21100.2,21159.3,21081.4,21146.6
2020-10-06,21146.8,21156.9,21094.8,21125.8
2020-10-07,21125.2,21221.6,21121.6,21200.0
2020-10-08,21200.2,21220.2,21185.2,21204.8
2020-10-09,21204.8,21208.0,21116.6,21121.4
2020-10-12,21149.4,21149.4,21048.6,21064.0
2020-10-13,21065.0,21125.6,21057.2,21099.4
2020-10-14,21097.0,21103.0,21007.5,21023.3
2020-10-15,21022.9,21098.9,21022.3,21083.1
2020-10-16,21083.1,21088.2,21039.4,21079.0
2020-10-19,21076.8,21100.6,21060.6,21087.6
2020-10-20,21087.6,21149.4,21084.4,21094.6
2020-10-21,21094.6,21105.0,20868.3,20912.9
2020-10-22,20912.9,20984.6,20895.4,20971.0
2020-10-23,20972.4,20987.4,20910.4,20941.4
2020-10-26,20940.6,21011.0,20931.4,20977.0
2020-10-27,20977.0,20977.0,20878.4,20901.8
2020-10-28,20901.8,20911.4,20823.0,20860.4
2020-10-29,20860.4,20945.6,20805.6,20924.6
2020-10-30,20924.4,20948.6,20825.6,20934.4
2020-11-02,20928.2,20989.8,20912.8,20950.6
2020-11-03,20950.8,20960.2,20887.8,20921.2
2020-11-04,20920.6,21068.6,20830.6,20902.8
2020-11-05,20901.6,20901.8,20689.0,20724.4
2020-11-06,20718.6,20752.0,20635.8,20659.6
2020-11-09,20657.0,21128.6,20645.2,21051.4
2020-11-10,21056.8,21097.6,20964.4,21052.2
2020-11-11,21052.6,21135.4,21001.6,21084.4
2020-11-12,21084.6,21095.8,21014.4,21025.8
2020-11-13,21026.2,21029.6,20912.8,20926.6
2020-11-16,20932.6,21026.2,20872.8,20917.0
2020-11-17,20917.0,20917.0,20814.4,20838.6
2020-11-18,20838.4,20839.4,20730.6,20766.4
2020-11-19,20764.4,20843.3,20744.0,20756.7
2020-11-20,20756.9,20782.1,20741.0,20764.4
2020-11-23,20764.4,20927.4,20737.0,20899.8
2020-11-24,20900.0,20952.2,20830.6,20896.2
2020-11-25,20896.2,20919.8,20852.0,20890.5
2020-11-26,20890.5,20891.1,20844.0,20853.2
2020-11-27,20853.2,20854.2,20782.2,20811.3
2020-11-30,20813.8,20882.0,20767.6,20869.8
2020-12-01,20869.8,20915.8,20837.0,20864.2
2020-12-02,20864.3,20950.0,20845.3,20885.6
2020-12-03,20885.8,20907.0,20735.2,20772.8
2020-12-04,20772.8,20848.8,20748.4,20834.6
2020-12-07,20837.6,20862.6,20784.6,20809.4
2020-12-08,20808.2,20841.2,20791.4,20831.8
2020-12-09,20831.8,20881.2,20811.2,20857.6
2020-12-10,20857.2,20915.8,20835.0,20848.0
2020-12-11,20848.0,20854.0,20765.0,20807.6
2020-12-14,20789.4,20820.4,20702.6,20805.2
2020-12-15,20804.8,20830.2,20721.6,20737.0
2020-12-16,20735.6,20783.4,20652.6,20689.8
2020-12-17,20689.6,20712.2,20576.1,20622.5
2020-12-18,20622.9,20719.0,20621.5,20663.5
2020-12-21,20678.2,20777.8,20651.2,20668.2
2020-12-22,20667.4,20746.6,20656.4,20724.8
2020-12-23,20725.4,20730.6,20672.4,20708.8
2020-12-24,20709.0,20752.8,20701.0,20737.5
2020-12-28,20713.8,20779.8,20681.2,20755.2
2020-12-29,20755.0,20761.2,20693.0,20710.8
2020-12-30,20710.8,20716.8,20592.4,20643.0
2020-12-31,20644.0,20661.7,20599.4,20657.7
2021-01-04,20643.8,20663.2,20542.8,20625.4
2021-01-05,20625.4,20638.0,20521.4,20543.6
2021-01-06,20542.4,20688.8,20519.6,20613.6
2021-01-07,20613.6,20791.4,20591.0,20769.6
